../data/water_lmps.data (Built by Packmol)

6000 atoms
2 atom types
0.0          39.152302546132105 xlo xhi
0.0          39.152302546132105 ylo yhi
0.0          39.152302546132105 zlo zhi

Atoms

69  2           26.156136       24.974585       28.477343
70  1           32.673089        4.396994       15.722869
71  1           32.181296        2.839761       15.722160
72  2           32.097184        3.722388       16.184775
73  1           34.952375       23.284997        7.326985
74  1           36.358116       22.582304        6.883194
75  2           35.451887       22.865405        6.568996
76  1           13.558919       19.765490        9.268018
77  1           14.122137       18.713182        8.153447
78  2           14.030968       18.894293        9.132735
79  1           10.921712       27.943515       15.272355
80  1           10.937937       26.353652       15.645060
81  2           11.280988       27.047369       15.011664
82  1           34.288227       26.468237       35.347798
83  1           35.886744       26.658055       35.622659
84  2           35.087521       26.087921       35.813206
85  1           28.061548       37.081139        6.459746
86  1           28.979758       38.166267        5.655864
87  2           28.965686       37.505132        6.406078
88  1            9.199500       28.351065       13.950427
89  1            7.715713       28.926193       14.317090
90  2            8.541412       29.083418       13.775222
91  1           35.009788       23.055145       37.815076
92  1           33.741499       22.171797       37.287841
93  2           34.091387       23.099037       37.421719
94  1           29.467933       20.415789        7.829603
95  1           29.999964       18.999421        7.215046
96  2           30.278558       19.863898        7.633593
97  1           28.988156       38.153121       37.393414
98  1           28.553559       36.704309       36.777860
99  2           29.318490       37.329913       36.931543
100  1           15.151942       37.259467       32.579756
101  1           13.839587       38.223777       32.458654
102  2           14.828551       38.205428       32.606067
103  1           36.040088       28.653756       36.535055
104  1           37.617142       29.063118       36.645332
105  2           36.678819       29.402152       36.714059
106  1           10.987961       33.865955       22.968646
107  1           12.208347       34.078058       21.904453
108  2           11.237726       33.857101       22.000320
109  1           29.278944       23.966443       30.127748
110  1           30.021535       25.373734       30.495071
111  2           29.876331       24.689374       29.780449
112  1            7.223653        1.312794       28.550408
113  1            8.548387        0.701972       27.816371
114  2            8.079802        1.542803       28.087570
115  1            1.816645       28.140310       31.664450
116  1            1.818170       26.509386       31.581267
117  2            2.342326       27.337591       31.382638
118  1           27.847544        7.327900       11.247828
119  1           27.008770        6.807160       12.548645
120  2           27.916276        6.867183       12.132776
121  1           17.779372       33.611521       15.646795
122  1           18.663289       34.427895       14.542684
123  2           18.679417       33.998246       15.445601
124  1            8.819193       23.993470       12.167405
125  1            9.289192       24.431911       10.666170
126  2            8.501357       24.246429       11.253562
127  1           19.971105       35.779631        1.810612
128  1           20.372539       35.972598        3.381742
129  2           19.777692       35.481382        2.745360
130  1            9.059757       32.952656       35.715675
131  1            7.873249       32.838967       36.831968
132  2            8.476860       33.468949       36.343202
133  1           26.217219       36.210741        7.283747
134  1           27.086877       35.106678        6.452137
135  2           26.163797       35.398000        6.703476
136  1           20.836280       10.200213       14.897835
137  1           19.619734       10.244942       15.986344
138  2           19.955989        9.801618       15.155372
139  1            2.696253       31.390553       15.493260
140  1            4.020459       30.936906       16.334401
141  2            3.640563       31.628872       15.720415
142  1           37.345155       30.054634        0.911817
143  1           35.810378       30.240441        0.385725
144  2           36.665011       29.739140        0.250014
145  1           16.916338       17.156368       21.310520
146  1           17.957952       17.488191       20.097355
147  2           17.025563       17.623142       20.432848
148  1            3.205805       31.138916       18.367875
149  1            1.728112       31.793150       18.132842
150  2            2.709062       31.984085       18.170259
151  1           16.615426       20.247497        2.801085
152  1           17.569044       19.258134        1.918696
153  2           16.642328       19.403440        2.265397
154  1            3.083507       16.421622        5.533889
155  1            1.608632       15.995664        4.976987
156  2            2.581816       16.049238        4.753022
157  1           18.674086       18.163609       12.541447
158  1           19.081762       19.095300       11.263720
159  2           18.333360       18.606358       11.711992
160  1           32.048731        6.067642       26.686378
161  1           30.784685        5.043069       26.825207
162  2           31.061946        6.003867       26.835727
163  1           23.965948       38.153822       10.911623
164  1           23.848286       36.959545        9.804061
165  2           24.398897       37.734970       10.113353
166  1           21.118910        2.258637       30.930523
167  1           22.687728        2.431298       30.511199
168  2           22.017772        1.820280       30.933021
169  1            1.841222        5.066257       32.680626
170  1            1.686051        4.925752       31.061054
171  2            2.282595        5.239060       31.800033
172  1           31.098770        7.918155       29.191132
173  1           32.575551        8.387448       28.675655
174  2           31.965809        7.605127       28.803352
175  1           24.761282       19.985690       35.936794
176  1           24.886898       18.383932       35.644514
177  2           24.391109       19.220262       35.410288
178  1           30.863651       20.860431       36.481704
179  1           30.637657       22.048297       35.384099
180  2           31.106387       21.797688       36.231214
181  1            9.466152        3.140767       35.764981
182  1           10.325794        2.032811       36.601810
183  2           10.269849        2.997045       36.342502
184  1           24.132429       12.650494       24.522004
185  1           23.155753       13.872675       24.053803
186  2           23.833406       13.205023       23.745346
187  1           30.151295       38.152930       31.898131
188  1           28.575962       38.153296       31.467829
189  2           29.340433       37.582376       31.767414
190  1           16.401921       28.099395       25.413961
191  1           17.450178       28.606488       26.558884
192  2           17.300779       28.507093       25.575055
193  1            2.253914       19.005987        9.712484
194  1            2.988519       17.562331        9.919965
195  2            2.112220       18.017201        9.760870
196  1            9.459856       14.768983       -0.025166
197  1            9.875122       13.282815        0.509338
198  2            9.212620       13.799997       -0.032632
199  1           22.836970        0.621554       12.840446
200  1           22.620389        1.846634       11.782567
201  2           22.712733        0.855245       11.876045
202  1            6.209968       35.574534        8.912809
203  1            5.635218       34.267407        8.120396
204  2            6.425929       34.868171        8.238623
205  1            9.610283       24.935576       16.673703
206  1            8.593935       23.869318       15.968745
207  2            9.157844       24.681501       15.818799
208  1           13.845984       21.825580       15.739161
209  1           14.160291       22.756656       14.434882
210  2           14.330962       21.870446       14.865720
211  1           12.000072       38.095854       21.887269
212  1           10.985223       36.919912       22.391329
213  2           11.941918       37.206968       22.341820
214  1           29.619456       29.347557        5.467607
215  1           28.411668       28.261829        5.296493
216  2           28.634908       29.235999        5.332193
217  1            4.110045       15.468541        9.577574
218  1            5.351207       14.412304        9.474054
219  2            4.367132       14.503362        9.627099
220  1           15.083668       32.978412       26.808851
221  1           16.042959       32.276303       25.689191
222  2           15.117605       32.308532       26.067079
223  1           10.513137       32.272940       38.155493
224  1           11.076203       30.772514       37.841627
225  2           10.252758       31.325682       37.968359
226  1           24.382537       12.735299       27.902850
227  1           24.561054       12.461151       29.502790
228  2           24.958993       12.306412       28.598457
229  1            8.131274       26.281632       21.247428
230  1            8.061777       24.941037       20.317476
231  2            8.650552       25.500205       20.901250
232  1            6.290483        9.904924       22.407830
233  1            6.817238        9.124307       21.073662
234  2            6.430247        9.978805       21.420346
235  1           25.563347        6.371620        9.853392
236  1           25.349626        5.919445       11.407965
237  2           25.673200        6.650714       10.807413
238  1           12.494193       15.281493       37.360044
239  1           12.042781       16.845736       37.487346
240  2           12.747519       16.224586       37.144367
241  1           12.180144        6.636163       -0.005279
242  1           11.639397        7.248984        1.408539
243  2           11.780884        6.409835        0.883250
244  1           37.784336       24.601160       37.929565
245  1           36.235628       25.109375       37.829277
246  2           37.185419       25.401967       37.940653
247  1           28.085487       34.651746       11.165095
248  1           29.269629       33.546495       10.957576
249  2           28.280001       33.685707       10.994657
250  1           30.745086        5.719154       29.711504
251  1           32.186652        5.099826       29.258561
252  2           31.223812        4.888476       29.427053
253  1           15.138016       29.607460       29.174215
254  1           13.813382       30.133170       29.971592
255  2           14.267792       29.331717       29.582617
256  1            4.837234       35.181186       23.478829
257  1            6.436328       34.850875       23.503916
258  2            5.519734       34.451007       23.512729
259  1           38.154461       23.895658       20.491874
260  1           36.996431       23.443832       19.432792
261  2           37.926393       23.262032       19.752537
262  1            4.838765       32.402080        5.044189
263  1            3.472105       31.638898        5.509623
264  2            3.863765       32.517029        5.234655
265  1            8.426183       23.204175       34.299741
266  1            7.321400       23.946097       33.353251
267  2            7.461359       23.452015       34.211396
268  1           22.703157       20.720055       35.685515
269  1           21.862910       22.119843       35.647938
270  2           21.788262       21.122588       35.653108
271  1            8.570139       12.303106       27.895927
272  1            6.954099       12.485452       28.044248
273  2            7.691008       11.826410       27.893433
274  1            0.312725       22.672516        7.869353
275  1            0.695864       21.324071        7.031656
276  2           -0.033597       21.975092        7.241836
277  1           21.426028       15.945583        1.275271
278  1           20.757470       17.414897        1.028326
279  2           21.618516       16.914556        1.119852
280  1            7.553795        1.497168       12.377593
281  1            6.743556        2.844968       12.817803
282  2            6.855454        1.866377       12.990881
283  1           23.721986        9.968810        7.224331
284  1           23.156644       10.805291        8.507890
285  2           23.028332        9.989098        7.944434
286  1            6.941424        0.939848       30.968571
287  1            8.017667        2.092585       30.544621
288  2            7.086318        1.924194       30.867657
289  1           14.678958       33.029286        4.085850
290  1           14.464781       31.551879        3.423858
291  2           15.139399       32.252885        3.655371
292  1           15.673632       24.078460       24.507141
293  1           16.713322       22.824206       24.619952
294  2           16.636016       23.820946       24.594433
295  1           12.087264       38.057190       28.180694
296  1           10.993236       37.418827       29.211437
297  2           11.229642       38.223915       28.667319
298  1           24.286138       37.679446       34.023441
299  1           22.826829       37.566854       33.299164
300  2           23.519327       38.199181       33.646622
301  1            8.869408        9.715495        8.806798
302  1            7.288617       10.083866        8.627244
303  2            8.214136       10.459566        8.676057
304  1           17.598530       14.634627       17.317811
305  1           17.701345       15.366083       18.774258
306  2           17.722894       15.510134       17.784862
307  1           11.802090       35.580743        1.594750
308  1           11.632448       37.177027        1.894640
309  2           11.224001       36.273652        2.025801
310  1           27.498753        1.114155        0.597643
311  1           26.042621        1.589993        1.163410
312  2           26.628065        0.800929        0.976995
313  1           10.369863       30.188350       31.903356
314  1           11.460772       30.157355       33.118178
315  2           11.178989       30.634656       32.285772
316  1            1.955700       29.646267       13.497597
317  1            3.533542       30.005887       13.716512
318  2            2.846181       29.281443       13.769743
319  1           34.283039        3.570787       14.406718
320  1           34.406128        1.943807       14.474714
321  2           34.889632        2.790691       14.253058
322  1           24.008160       28.017917       22.339652
323  1           22.888376       28.906901       23.128719
324  2           23.866508       28.794891       22.953136
325  1           14.475517       27.216063       16.228098
326  1           13.114710       27.993599       15.769319
327  2           13.625420       27.136004       15.707481
328  1            0.097329       32.893323        3.265505
329  1            0.671173       31.813196        4.347569
330  2            0.904731       32.601700        3.778509
331  1           24.862538        4.013969        3.078395
332  1           23.330884        4.084755        2.516379
333  2           24.072095        4.609590        2.935035
334  1           12.437040       11.771108       24.158784
335  1           12.424335       13.068853       23.167557
336  2           11.865622       12.344434       23.571507
337  1           23.934302       18.723890        5.542529
338  1           23.560435       19.333281        7.010759
339  2           24.058255       18.612311        6.528583
340  1           24.535242       37.675932        1.672113
341  1           26.069449       38.159286        1.953920
342  2           25.419307       37.405987        2.053788
343  1           32.474258       32.541580        7.961640
344  1           31.873200       31.059561        8.292072
345  2           31.649907       32.030501        8.205279
346  1            1.562315       29.064256       34.451952
347  1            2.025571       29.917000       35.765367
348  2            2.114236       29.834072       34.772704
349  1           25.758930       36.839708       14.446824
350  1           26.578125       35.735974       13.565049
351  2           25.669491       36.077438       13.805684
352  1           24.852271       23.971877       30.552330
353  1           26.412435       24.199534       30.977651
354  2           25.768354       23.570884       30.541673
355  1           30.043927       27.106247       28.913558
356  1           31.656546       27.087363       28.656778
357  2           30.847107       26.519848       28.807948
358  1            7.067270       19.212879       28.970108
359  1            7.700185       20.717986       28.939964
360  2            6.851641       20.188775       28.934792
361  1           17.922900        6.532989       31.098237
362  1           19.295611        7.334514       30.723993
363  2           18.400026        7.409527       31.162648
364  1            3.611926       38.171251        5.481091
365  1            5.238951       38.082513        5.372691
366  2            4.453352       37.963148        5.979901
367  1           19.517114       15.913717       28.346943
368  1           18.174471       15.001777       28.527254
369  2           18.981790       15.367017       28.990886
370  1            6.663971       23.948442        1.482240
371  1            7.615720       22.809289        0.801549
372  2            6.976115       23.555627        0.617151
373  1            3.141732       22.166398       17.057369
374  1            2.098252       21.173126       16.288347
375  2            2.217686       22.083809       16.683961
376  1           11.185313       26.518994        2.093707
377  1           11.689422       24.968018        2.178461
378  2           10.888526       25.564487        2.124530
379  1           23.913336        3.908466       25.729091
380  1           22.403621        3.285903       25.725580
381  2           23.376564        3.067904       25.802898
382  1           20.895816       28.069400       15.070564
383  1           20.097116       27.364698       13.832699
384  2           20.050063       28.073228       14.536894
385  1           16.197153       23.667817       15.223812
386  1           16.350851       23.555314       16.845711
387  2           15.810738       23.267482       16.054794
388  1           21.398777       11.461987        6.339010
389  1           21.979323       10.676864        5.030047
390  2           22.174556       10.948152        5.972600
391  1           12.858315       15.431231        0.540182
392  1           14.349061       15.799209       -0.015790
393  2           13.833342       15.440507        0.762339
394  1           21.976824       27.364996        5.837937
395  1           22.952092       26.748759        4.682108
396  2           22.824350       26.862250        5.667460
397  1            6.876798       33.891011       10.930784
398  1            5.650696       34.795916       11.517858
399  2            5.980084       34.283037       10.725030
400  1           21.686255       29.861364       24.703980
401  1           20.704652       30.913063       23.931180
402  2           20.876036       29.946855       24.124022
403  1           22.042591       18.247394       15.924534
404  1           21.852416       17.352792       14.571626
405  2           22.053445       18.266592       14.924719
406  1            9.677475       30.321964        2.834330
407  1            8.554909       29.150254        2.650544
408  2            9.512827       29.336180        2.869505
409  1           24.107953       15.530479       33.586191
410  1           22.915939       16.645106       33.645742
411  2           23.903723       16.501851       33.708023
412  1           33.507510        2.426033       38.156480
413  1           33.622829        0.888064       37.619648
414  2           33.050628        1.537147       38.121043
415  1           20.903874       13.248487        1.833573
416  1           19.378815       13.550857        2.333176
417  2           20.245982       13.967021        2.059411
418  1            4.601810       27.797843       12.836664
419  1            4.333046       27.809586       14.447398
420  2            4.027799       27.436102       13.571355
421  1           31.115108       11.530718        7.154414
422  1           32.230147       10.361578        6.916435
423  2           32.094491       11.332448        7.114237
424  1           10.299989       12.876967       13.027136
425  1           11.380858       14.101004       13.009983
426  2           10.751198       13.559842       12.452498
427  1           19.686209        2.386074        1.563601
428  1           19.296904        2.487292        3.146331
429  2           19.740146        2.957101        2.382829
430  1           15.380694       13.765215       14.894445
431  1           16.698931       13.359361       15.768727
432  2           15.952565       13.005764       15.204791
433  1            5.504388       32.357918       -0.010934
434  1            5.305174       33.611078        1.017044
435  2            5.973036       33.086029        0.489406
436  1            7.218670       19.355495       13.042585
437  1            7.728565       20.728530       12.320356
438  2            7.145089       20.352840       13.040445
439  1           11.664503       24.378442       28.250537
440  1           11.218744       24.616423       29.803438
441  2           11.960536       24.723415       29.141309
442  1           15.720462       25.281385        4.321807
443  1           14.105166       25.253403        4.560282
444  2           14.912788       24.693935        4.373573
445  1           27.140559        6.364836       19.520248
446  1           27.651751        5.146650       18.560278
447  2           27.896140        6.031995       18.955951
448  1            0.259192       10.578307       12.941721
449  1           -0.000060       12.152480       13.290440
450  2            0.688766       11.428884       13.245204
451  1           35.092353        7.356564        9.313279
452  1           33.501464        7.597714        9.034430
453  2           34.289876        7.021175        8.819658
454  1           22.362222        0.988892        3.682516
455  1           21.389698        1.184892        4.979673
456  2           21.769478        1.630786        4.169079
457  1           36.327298       17.636856       28.800520
458  1           37.267574       17.855326       27.483330
459  2           37.184309       17.375049       28.356553
460  1           10.735083       12.550666       33.807568
461  1           10.893678       11.406283       32.653414
462  2           10.585239       12.338755       32.841775
463  1           30.159225        5.992420       20.845954
464  1           28.752199        6.815614       20.943242
465  2           29.166090        5.926202       20.748927
466  1           33.688733        7.221032       33.526965
467  1           34.071781        7.715973       32.018607
468  2           34.231957        7.014460       32.713115
469  1            8.374535       23.427236       18.753423
470  1            9.783976       24.252039       18.756987
471  2            9.370681       23.341747       18.731036
472  1           32.606245       24.683286        8.559787
473  1           31.071732       25.237068        8.633484
474  2           31.824794       24.997503        8.020603
475  1           34.372860       19.832565       23.453203
476  1           34.111102       18.280225       23.018969
477  2           33.752892       19.053017       23.542989
478  1            1.588010       10.650515       10.932434
479  1           -0.009450       10.661398       10.593555
480  2            0.800809       10.083257       10.690256
481  1           31.552552       35.735492       35.009496
482  1           31.934891       34.234859       34.491080
483  2           32.302471       35.094174       34.846862
484  1           15.360646       37.384403       10.245594
485  1           16.346403       38.154448        9.195760
486  2           16.189452       37.300647        9.692256
487  1           38.155908       18.093449       13.734189
488  1           38.158155       17.604328       15.292262
489  2           37.648164       17.588329       14.432162
490  1            8.636519       35.480660       18.394900
491  1            9.352555       34.076140       17.968929
492  2            8.511632       34.491582       18.315880
493  1            8.601277       18.704479        3.770350
494  1            8.963211       20.258263        4.119056
495  2            8.243955       19.637833        3.806239
496  1           36.162342       20.453265       18.963116
497  1           35.179852       20.585618       17.665414
498  2           35.213429       20.555659       18.664460
499  1           17.453014       12.413211        5.232065
500  1           18.901214       11.737216        4.896531
501  2           17.922863       11.560261        5.004398
502  1            2.012583       15.874765       26.153754
503  1            0.768558       16.799777       26.667164
504  2            1.736339       16.799689       26.415135
505  1           24.418578       16.388412        5.587229
506  1           23.423107       15.423434        4.724275
507  2           23.490433       16.021645        5.522854
508  1           28.547831       20.297460       10.702389
509  1           27.780884       21.700078       11.035993
510  2           28.657465       21.287847       10.787420
511  1           15.357235        4.446082        0.600124
512  1           16.208370        5.722765        1.159131
513  2           15.632450        4.947979        1.420169
514  1           23.432132        1.478599       14.776639
515  1           24.185885        0.032450       14.862340
516  2           23.323357        0.514142       15.017695
517  1           27.309678       14.668972       37.831756
518  1           27.215686       14.082440       36.310579
519  2           26.892984       14.796743       36.931669
520  1           33.334667       19.493863       33.552850
521  1           32.314445       18.571303       32.672585
522  2           33.238808       18.635442       33.048826
523  1           28.157120       23.351107       26.728737
524  1           27.984043       24.905719       27.197844
525  2           27.499006       24.054272       26.998108
526  1           22.376290       36.569449       17.127111
527  1           23.218591       35.373689       16.400803
528  2           22.339724       35.622347       16.808087
529  1           18.441667       21.366432       26.431793
530  1           18.682056       19.761880       26.617429
531  2           19.040832       20.598822       26.203997
532  1           11.252067       23.057403       17.629650
533  1           10.639797       23.074123       16.115820
534  2           11.478583       23.010820       16.656697
535  1            1.992607        5.842740       10.609336
536  1            0.873536        6.405705        9.561677
537  2            1.450422        5.623751        9.798043
538  1           32.909425       14.496049        9.424810
539  1           31.825838       13.274433        9.442962
540  2           32.799584       13.502068        9.432033
541  1           30.559533       11.422095       19.601804
542  1           30.260849        9.823893       19.448919
543  2           29.846854       10.734105       19.464424
544  1           10.575795        8.701847       29.979504
545  1           10.345676        8.249208       31.531599
546  2            9.967691        8.214645       30.606369
547  1           25.106260        5.445846        6.438281
548  1           25.080200        5.395253        4.806228
549  2           25.629552        5.206626        5.620323
550  1           19.285913       21.034210        4.853648
551  1           19.400027       21.286414        6.463060
552  2           18.927673       20.769528        5.749038
553  1            7.582071       36.355366       16.301625
554  1            6.984111       34.964808       15.688741
555  2            7.816925       35.494330       15.850429
556  1           25.355083        3.332842       11.719291
557  1           23.898981        3.952894       12.121957
558  2           24.572818        3.860964       11.388738
559  1           38.153565       19.624167       23.426986
560  1           36.970406       18.656055       24.001207
561  2           37.952772       18.842608       24.017718
562  1           18.103690       10.755139        7.779656
563  1           18.653742       12.108771        7.050300
564  2           17.871170       11.689971        7.511066
565  1           17.600307       26.008953        3.422463
566  1           17.724629       24.432222        3.829032
567  2           18.208007       25.307002        3.794057
568  1           19.572717        5.354218       13.480181
569  1           20.977110        4.557217       13.723710
570  2           20.090244        4.789585       14.123199
571  1            6.287541        6.419421       22.477335
572  1            5.431232        7.809412       22.516025
573  2            6.350824        7.417423       22.487520
574  1            7.308115       35.207316       33.643625
575  1            8.227378       33.883155       33.905135
576  2            7.520210       34.284194       33.322726
577  1           29.295798       10.527174        4.948609
578  1           28.067185       11.601684        4.895959
579  2           28.303356       10.630030        4.880821
580  1           18.918612       18.541710       21.852242
581  1           20.366947       19.243425       22.129298
582  2           19.386252       19.408778       22.024354
583  1           13.462717       29.796293       17.960600
584  1           13.788665       28.221232       18.243045
585  2           13.879899       28.968679       17.584928
586  1           34.791029        8.966571       25.238454
587  1           34.781387        9.503663       26.780620
588  2           35.105087        9.690329       25.852993
589  1            7.760730       14.397936        8.963549
590  1            7.726052       12.778297        8.757626
591  2            8.272290       13.606158        8.629615
592  1            3.316869       29.457990       24.643086
593  1            4.725671       29.170874       23.868697
594  2            3.921731       28.746428       24.285404
595  1           13.676214       23.149033        5.478106
596  1           12.912966       23.470976        4.070753
597  2           13.066998       22.779339        4.776466
598  1           31.658832       17.198003       -0.027755
599  1           31.621484       15.719753        0.665222
600  2           31.115077       16.571583        0.530855
601  1           18.117057       21.144398       36.500836
602  1           17.061990       21.806678       35.444876
603  2           18.017438       21.550900       35.592570
604  1            5.072026       22.265244       28.261030
605  1            4.141038       23.064942       29.338332
606  2            5.077868       22.807483       29.101303
607  1            8.221245        3.228464       32.417711
608  1            9.636763        3.233956       33.232029
609  2            8.734315        3.658899       33.160409
610  1           18.823082        5.622170       24.983943
611  1           20.090886        4.599190       25.098058
612  2           19.817699        5.560745       25.068088
613  1           34.925067       32.092698       35.420950
614  1           33.563538       32.994389       35.426121
615  2           34.563125       33.024921       35.429503
616  1           16.063778        7.212792       37.473060
617  1           17.131062        8.234944       36.778117
618  2           16.620524        8.031563       37.613644
619  1           30.040603       -0.001023       11.270782
620  1           29.869003        0.731451        9.821344
621  2           29.897587        0.875270       10.810595
622  1           13.002836       11.595377       18.886881
623  1           13.855340       12.207079       20.138237
624  2           13.305605       12.436601       19.334976
625  1           24.028598       16.815638        7.792695
626  1           23.033739       15.521386        7.837449
627  2           23.073271       16.520069        7.802972
628  1           15.397977        7.745947       10.915234
629  1           16.180762        6.321117       11.069976
630  2           16.211385        7.228167       10.649927
631  1           11.556313       21.784654       26.535581
632  1           10.971203       23.307352       26.458933
633  2           11.763989       22.748555       26.702560
634  1           33.985603        2.451633       25.124205
635  1           35.534154        2.026464       25.420952
636  2           34.875798        2.778976       25.441248
637  1           26.804020       38.178073       20.264847
638  1           26.857358       36.554869       20.093965
639  2           27.383204       37.401887       20.015453
640  1            4.005781        3.602230        3.037156
641  1            4.454394        2.730567        4.343214
642  2            4.489735        2.783060        3.345159
643  1           24.481135       32.726503       19.318672
644  1           24.407452       34.352572       19.450221
645  2           23.899421       33.499726       19.571360
646  1           31.177973       20.037138       33.855086
647  1           31.095549       21.260879       32.776894
648  2           30.641853       20.826180       33.554913
649  1           22.222073        9.805853       26.032859
650  1           21.654037       10.981922       25.052536
651  2           21.406772       10.313475       25.754075
652  1           21.259207       14.270927       25.092404
653  1           22.531513       14.927046       25.878267
654  2           21.656038       15.122149       25.436006
655  1           20.489741       30.961539        1.200647
656  1           21.975033       30.282758        1.199978
657  2           20.992836       30.097935        1.235290
658  1           36.685330       37.039395       10.384298
659  1           35.070933       37.255365       10.502251
660  2           35.870375       37.378384        9.914138
661  1            7.807852       30.582284        1.157290
662  1            6.435352       31.193360        1.797342
663  2            7.099275       31.280481        1.054553
664  1           24.130231        8.960282        1.326665
665  1           22.812787        9.747592        0.768704
666  2           23.648578        9.836563        1.310605
667  1            1.634514       37.563831       11.419755
668  1            2.328710       36.717065       10.208179
669  2            2.110242       36.716330       11.184083
670  1           18.526800       16.411906        3.104207
671  1           19.195215       16.005248        1.670789
672  2           19.348625       16.478582        2.538279
673  1           36.609655       22.993546       21.772227
674  1           35.646953       24.219385       21.285033
675  2           35.761630       23.225982       21.295842
676  1           13.293157       18.199052       14.274939
677  1           14.200637       18.709867       15.532867
678  2           14.071999       17.979069       14.862416
679  1            5.404320       22.416069        3.473393
680  1            5.582462       20.823341        3.786952
681  2            5.023833       21.633288        3.965939
682  1           12.815901       16.203841       13.404880
683  1           12.359773       15.223684       14.628839
684  2           12.162712       16.080380       14.152021
685  1           31.354181        3.449681        2.152685
686  1           32.485920        4.417206        2.823431
687  2           31.719124        4.380295        2.182510
688  1           15.647726        8.176961       21.082261
689  1           14.626264        8.345816       22.345170
690  2           15.489903        7.943131       22.041704
691  1           21.056387        3.947036        4.492515
692  1           21.575753        5.470222        4.215031
693  2           21.706260        4.507271        3.978786
694  1           29.091049       37.622990       11.715210
695  1           27.922206       37.337780       12.819428
696  2           28.512641       36.919839       12.128900
697  1           19.488898        5.660331        9.139133
698  1           19.848599        4.586221        7.962809
699  2           19.334926        5.415883        8.181713
700  1           22.445823        5.543056       25.848126
701  1           23.018218        6.654377       26.898919
702  2           22.984145        5.679199       26.679866
703  1           21.184856        2.648383        6.610080
704  1           19.567856        2.724041        6.825546
705  2           20.301040        2.705911        6.145670
706  1            1.952054       30.361483       29.771754
707  1            1.884757       31.223860       28.386613
708  2            2.406472       30.541941       28.899369
709  1           13.230465       14.937197       29.097389
710  1           13.849482       13.488449       29.527253
711  2           13.016146       13.974718       29.264171
712  1           13.053370        2.118225        3.375849
713  1           13.473679        3.677837        3.616231
714  2           13.811166        2.737028        3.583075
715  1           25.819015       32.179550        5.949256
716  1           27.026448       31.980767        7.030657
717  2           26.790468       32.337429        6.126653
718  1           30.033272       13.575753       27.035573
719  1           30.462880       12.000448       27.061807
720  2           29.692120       12.635917       27.014620
721  1           30.646613       24.395832       26.447673
722  1           30.531802       26.019813       26.575511
723  2           30.764019       25.176929       27.061041
724  1           24.959724        0.690572       29.544565
725  1           23.903301        0.618819       30.787810
726  2           24.848211        0.448054       30.508342
