LAMMPS data file via write_data, version 7 Aug 2019, timestep = 440100

6000 atoms
2 atom types

-1.3128572012753150e+02 1.7043802267396907e+02 xlo xhi
-1.3128572012753150e+02 1.7043802267396907e+02 ylo yhi
-1.3128572012753150e+02 1.7043802267396907e+02 zlo zhi

Masses

1 1.008
2 15.9994

Atoms # atomic

1893 2 6.7409897564273990e+01 -1.1639870638923361e+02 -1.2883280567221769e+02 0 1 1
757 1 6.7484059682907372e+01 -1.1630496956472061e+02 -1.2979498425804167e+02 0 1 1
4174 1 6.8049781151552793e+01 -1.1593880147320897e+02 -1.2815522356985502e+02 0 1 1
4127 1 1.2650581648225031e+02 -8.6543516954572937e+01 -1.3081554424745048e+02 -1 1 0
2463 2 1.2588774184599205e+02 -8.6403672067751486e+01 -1.3006432980708999e+02 -1 1 0
2948 1 1.2612598118765956e+02 -8.5612606556782609e+01 -1.2952556533033700e+02 -1 1 0
4961 1 4.1808816990387299e+01 -6.6100308614627650e+01 -1.2840672737348615e+02 0 0 0
4650 2 4.1641208680908420e+01 -6.7023367266125078e+01 -1.2831603715880007e+02 0 0 0
4648 1 4.1931692918576317e+01 -6.7452239756835368e+01 -1.2913402311777531e+02 0 0 0
3475 1 4.2187130083936353e+01 -6.3774572986064541e+01 -1.2812661803623789e+02 0 1 0
2537 1 4.2164382147790178e+01 -6.3731448943358316e+01 -1.2997272329466128e+02 0 1 0
456 2 4.2428184125195230e+01 -6.4123799644232093e+01 -1.2908040455083588e+02 0 0 0
5150 1 -8.1341732394483913e+01 -4.3689355337885701e+01 -1.2819035197753527e+02 0 0 0
2291 1 -8.0605305440985774e+01 -4.4026868103278289e+01 -1.2998685042358818e+02 0 0 0
4353 2 -8.0633073233384067e+01 -4.3375457121839673e+01 -1.2926609572360627e+02 0 0 0
815 1 6.8379834680424466e+01 -4.5602547448147632e+01 -1.2840047464557918e+02 0 2 0
5673 2 6.9231012137854236e+01 -4.5290735872635395e+01 -1.2795041852731730e+02 0 1 0
4265 1 -8.1053053015078376e+01 -4.2166165192609284e+01 -1.2927670558043502e+02 0 0 0
261 2 -8.1534952562342369e+01 -4.1013703563574154e+01 -1.2961591073143239e+02 1 1 0
1991 1 -8.0830955589038467e+01 -4.0185219206360031e+01 -1.2818555741495686e+02 0 1 0
5854 1 -8.1934634548140480e+01 -4.0359443434370547e+01 -1.3021412289973316e+02 0 1 0
2745 2 -8.0338305685870807e+01 -3.9309898828921206e+01 -1.2781680537103054e+02 1 0 0
2743 1 -8.0964408510127242e+01 -3.8544999274089022e+01 -1.2782323245325090e+02 1 0 0
3066 2 -1.3009768946739769e+01 -1.9231130178012890e+01 -1.3106637765710212e+02 0 0 0
1646 1 -1.3629947153629232e+01 -1.9673279054864324e+01 -1.3044170495035905e+02 0 0 0
377 1 -1.1964169268223671e+01 -1.9005305364946267e+01 -1.3054582454030287e+02 0 0 0
3015 2 -1.0615594083743005e+01 -1.8887212121237383e+01 -1.3025393717651383e+02 0 0 0
443 1 -9.9238136869942792e+00 -1.9471954363735350e+01 -1.3061336869168559e+02 0 0 0
1035 2 -9.7359827481884764e+00 -1.6551326666972926e+01 -1.3022366787626532e+02 0 0 0
835 1 -1.0272768814358770e+01 -1.7848890747725179e+01 -1.3004304478125459e+02 0 0 1
2190 2 1.0739915691340636e+02 -1.8376918275006787e+01 -1.2761298520622215e+02 1 -1 0
602 1 -1.1011344326461966e+01 -9.9721923644005557e+00 1.2228064962554186e+01 0 0 0
1203 2 -1.0775134649811704e+01 -1.2327753952424828e+01 -1.3107451034587757e+02 0 0 0
914 1 -1.0500232694956537e+01 -1.5791510885837866e+01 -1.3079371070476049e+02 0 0 0
2884 1 -8.8206943003948055e+00 -1.6288614638503176e+01 -1.3004700526151743e+02 0 0 0
1760 1 -1.0072220390127669e+01 -1.1867357560378039e+01 -1.3048221362782382e+02 0 0 0
1530 2 -1.1951060072276732e+01 -1.0272217096810380e+01 1.2229191755145450e+01 0 0 -1
2904 2 1.5664935019235000e+02 1.5164497989203198e+01 -1.3115965256022957e+02 0 0 0
52 1 1.5754231387057902e+02 1.4904872009249146e+01 -1.3117380121696215e+02 0 0 0
1822 1 -1.2628687276270128e+01 -1.1247334980315084e+02 -1.2462360700700393e+02 0 1 1
3197 1 5.2246014879229136e+01 -1.1286833689747854e+02 -1.2456504485327423e+02 0 1 0
1824 2 -1.1885559747018220e+01 -1.1196767089553984e+02 -1.2419305198003600e+02 0 1 1
116 1 -1.1113896939075005e+01 -1.1164745987275468e+02 -1.2479255454179169e+02 0 1 1
3299 1 -9.1787234616719928e+00 -1.1140609472856056e+02 -1.2530421001607556e+02 0 1 0
1620 2 -1.0041651279744329e+01 -1.1132006036183024e+02 -1.2587881570689638e+02 0 1 1
1064 1 -9.8129213996121223e+00 -1.1092766041442985e+02 -1.2674720675654248e+02 0 1 0
5733 2 1.5002908781611458e+02 -7.7627319400710206e+01 -1.2586818737899684e+02 -1 0 1
5731 1 1.4962335981776206e+02 -7.7410408589564582e+01 -1.2501260139908588e+02 -1 0 1
2186 1 1.5093815660382197e+02 -7.7184647115766012e+01 -1.2599093317703650e+02 -1 0 1
5638 1 3.8287165119161102e+01 -6.3175273574944825e+01 -1.2533319976034346e+02 0 1 1
2073 2 3.8744368715071886e+01 -6.3814887813056913e+01 -1.2589668413442735e+02 0 1 1
5170 1 3.8383285943056308e+01 -6.4016666705832492e+01 -1.2676444306066205e+02 0 1 1
4992 2 4.1529454818136259e+01 -6.3076864909720399e+01 -1.2659431646113067e+02 0 1 0
4990 1 4.0643904894320798e+01 -6.3500165743781196e+01 -1.2640041682560549e+02 0 1 0
3652 1 4.2135167982100313e+01 -6.3127223137992274e+01 -1.2584062874131712e+02 0 1 1
1872 2 -8.1180019894603419e+01 -4.7236650091489565e+01 -1.2616773547471917e+02 0 1 0
3727 1 -8.1131147491414552e+01 -4.8072831114355211e+01 -1.2571481295159518e+02 1 1 0
4573 1 -8.0979718909555856e+01 -4.7233538751293239e+01 -1.2711233057904717e+02 0 0 0
4351 1 -8.1924662660396820e+01 -4.5152664573112162e+01 -1.2677723428941076e+02 0 0 0
4815 2 -8.1795486044662013e+01 -4.4210011252758548e+01 -1.2714435226591114e+02 0 0 0
2855 1 -8.1163972830929396e+01 -4.3424006722088009e+01 -1.2653243415868772e+02 0 1 -1
5671 1 6.9350373866158634e+01 -4.4598125148267059e+01 -1.2723522736943698e+02 0 1 0
1169 1 -7.9646905368799565e+01 -4.2422428456166486e+01 -1.2664376086502949e+02 0 1 0
5877 2 -8.0267278646721252e+01 -4.2594016799602741e+01 -1.2593579588835179e+02 0 0 0
5429 1 -8.0394916703817074e+01 -4.1815942781543313e+01 -1.2533684138541240e+02 0 0 1
2236 1 -7.8814861087945530e+01 -3.9661096710235086e+01 -1.2702604363279502e+02 0 0 1
4812 2 -7.7897970760274319e+01 -4.0092936379461662e+01 -1.2677478632590635e+02 0 0 1
4762 1 -7.7051140407456472e+01 -3.9841711245705824e+01 -1.2726871202176548e+02 1 1 0
3180 2 3.0082824748291955e+01 -4.0275334029796269e+01 -1.2615909189969047e+02 0 0 0
3178 1 2.9218850159204521e+01 -4.0765711433383757e+01 -1.2598076742925583e+02 0 0 0
5959 1 3.0927419619885256e+01 -4.0762529407274940e+01 -1.2635836609530192e+02 0 0 0
2058 2 8.2093310736413230e+00 -3.2414618436493669e+01 -1.2472562284086644e+02 0 0 1
4855 1 8.6932388707287487e+00 -3.2944529878131476e+01 -1.2537725227094708e+02 0 0 1
136 1 8.5760906708834455e+00 -3.1581768815581512e+01 -1.2427853103086757e+02 0 -1 1
4771 1 1.0973857271516954e+02 -2.0313030947928283e+01 -1.2573613990076510e+02 0 0 0
122 1 -5.9988508354826138e+00 -1.9945445971392488e+01 -1.2368720780728702e+02 0 1 1
1778 1 1.0695654318503580e+02 -1.7804200767659211e+01 -1.2698640123525134e+02 0 -1 1
4931 1 1.0825282670326789e+02 -1.8837850595610178e+01 -1.2730889882615521e+02 0 -1 0
5865 2 1.0999330983858414e+02 -1.9440058754150499e+01 -1.2608057326467981e+02 1 0 0
3971 1 1.1080853955080613e+02 -1.8874925301970691e+01 -1.2578186885606655e+02 0 0 0
3831 2 3.2568664290643795e+01 1.1954899257653608e+01 -1.2413735388450284e+02 0 0 1
253 1 3.2477387436077493e+01 1.2816372491145216e+01 -1.2462683982774391e+02 0 1 2
4600 1 4.0258148079992111e+01 -1.2484076368450026e+02 -1.2193622321648564e+02 -1 0 0
3297 2 4.0114903079827599e+01 -1.2431649594418776e+02 -1.2111191708628543e+02 -1 0 0
3273 2 3.6315392826749189e+01 -1.2150851885610511e+02 -1.2023676804138414e+02 -1 0 0
4598 1 3.6212933895183852e+01 -1.2201758130381519e+02 -1.2106990820792323e+02 -1 1 0
4811 1 4.0334558061017276e+01 -1.2330370306495301e+02 -1.2110460794140664e+02 -1 0 1
2375 1 3.9658465110036673e+01 -1.2126877150648662e+02 -1.2008240481897688e+02 0 1 0
1650 2 4.0538299261832663e+01 -1.2157305559980354e+02 -1.2060279774065106e+02 0 1 0
4765 1 4.1326655140527663e+01 -1.2100998728794362e+02 -1.2055614791635531e+02 0 0 1
2329 1 -1.1027330700119848e+01 -1.1224432412057257e+02 -1.2293494810899533e+02 0 1 0
2331 2 -1.0448938717939868e+01 -1.1226424412623449e+02 -1.2199884153809721e+02 0 1 0
4346 1 -8.5294305886653348e+00 -1.1196798488920234e+02 -1.2290525553456679e+02 0 1 0
1577 1 5.1498741972696763e+01 -1.1289527420679867e+02 -1.2308246631712061e+02 0 1 0
414 2 5.2254087295945567e+01 -1.1258475325343642e+02 -1.2359031771758181e+02 0 0 1
3659 1 -1.0775605451874185e+01 -1.1233015345610515e+02 -1.2105132627380803e+02 0 1 0
2492 1 -6.9200974114369700e+00 -1.1143060625691209e+02 -1.2316489973439076e+02 0 1 1
4944 2 -7.7897920583855580e+00 -1.1178735573116208e+02 -1.2354440759999572e+02 0 1 0
5082 2 -1.1516475556047027e+02 -7.1913391105160585e+01 -1.2025811583195716e+02 1 1 1
4784 1 -1.1430468214333223e+02 -7.2102093105464888e+01 -1.2074715024286934e+02 1 0 0
5080 1 -1.1600507465478040e+02 -7.2424260553512738e+01 -1.2026145615564474e+02 1 1 1
5218 1 -9.1890048684701100e+01 -6.9747788571056645e+01 -1.2180760703426762e+02 1 1 0
1406 1 -2.1655805693293601e+01 -7.2133802239825513e+01 -1.2268798107877166e+02 0 0 1
298 1 -2.2526603828554130e+01 -7.3437610410237113e+01 -1.2198558177111676e+02 0 0 1
3330 2 -2.1741530959266314e+01 -7.3123824674077440e+01 -1.2246871504272700e+02 0 0 1
2007 2 -9.0955700754098871e+01 -6.9450967638670164e+01 -1.2206770697960253e+02 1 1 0
2080 1 -9.0972963251236962e+01 -6.8523654313908054e+01 -1.2243113583972105e+02 1 1 0
1487 1 -3.0759652196190274e+01 -1.8588514955735889e+01 -1.2137377341016919e+02 1 1 0
