LAMMPS data file via write_data, version 7 Aug 2019, timestep = 240100

6000 atoms
2 atom types

-3.5759032188136651e+01 7.4911334734269772e+01 xlo xhi
-3.5759032188136651e+01 7.4911334734269772e+01 ylo yhi
-3.5759032188136651e+01 7.4911334734269772e+01 zlo zhi

Masses

1 1.008
2 15.9994

Atoms # atomic

1482 2 -1.3880896760409421e+01 -3.2966151266075066e+01 -3.2880637360167455e+01 0 1 0
2549 1 -1.4102707028736660e+01 -3.1865673513687614e+01 -3.2161562974263177e+01 0 1 0
1342 1 -1.3903406262251625e+01 -3.4007952980796539e+01 -3.2763631149950413e+01 0 0 0
3232 1 -1.2817389846879404e+01 -3.2785870782326761e+01 -3.3863859771774806e+01 1 0 0
818 1 -1.0424812815913775e+01 -3.3472167719715898e+01 -3.3644119008738087e+01 0 0 1
2431 1 -9.5810054048477760e+00 -3.4161521951981747e+01 -3.2319747957560679e+01 0 0 0
1440 2 -9.5490767381928379e+00 -3.3636772503216115e+01 -3.3250023905010032e+01 0 0 0
2337 2 -1.1936218969099304e+01 -3.2990565414181567e+01 -3.4436193943386456e+01 0 0 0
2237 1 -1.2175825750006211e+01 -3.3042104538778617e+01 -3.5398794158574987e+01 0 0 1
4406 1 -8.2184390253731827e+00 -3.4125269839868487e+01 -3.4200582226539240e+01 0 1 0
3900 2 -7.4480593114394438e+00 -3.4571779388184396e+01 -3.4806502025354547e+01 0 1 0
5269 1 -1.8275134514351716e+01 -2.8943974228740565e+01 -3.3022426170620953e+01 0 1 0
5522 1 -1.6446925781213043e+01 -2.8242243093697411e+01 -3.2508674674601657e+01 0 0 0
4137 2 -1.5588197277405026e+01 -2.8718957613394132e+01 -3.2136067732760971e+01 0 0 0
2921 1 -9.1200069103031964e+00 -3.1784009496157083e+01 -3.2924078413793239e+01 1 0 0
3090 2 -8.9083958185704333e+00 -3.0794742923685778e+01 -3.2775875129388552e+01 0 0 0
3088 1 -9.0399671188922994e+00 -3.0375561948731765e+01 -3.3721759575761077e+01 0 0 0
2031 2 -1.8066798039019517e+01 -2.7955212370470520e+01 -3.3146727711965646e+01 0 1 1
3334 1 -1.8794130252589280e+01 -2.7314272064295096e+01 -3.3092783230490326e+01 0 1 0
5738 1 5.6251910042036648e+01 -2.4468023107903157e+01 -3.3661999176270839e+01 -1 0 0
3202 1 5.6305889669257120e+01 -2.3380201995428685e+01 -3.2465835323329301e+01 -1 0 1
4456 1 4.7382917374856483e+01 -2.2823778390762417e+01 -3.3389013076051640e+01 0 0 1
2459 1 4.7522465203929023e+01 -2.3915658126457153e+01 -3.2084009356113839e+01 0 0 1
3525 2 4.7746246709961675e+01 -2.3031649729675337e+01 -3.2477825298382079e+01 0 0 1
3523 1 4.8559150261562543e+01 -2.1899135181420561e+01 -3.1737485557900776e+01 0 0 1
687 2 5.5815845483941708e+01 -2.4082361521232691e+01 -3.2927192317317278e+01 0 0 0
3722 1 4.8230431955346241e+01 -1.8114734600680215e+01 -3.1909896207822982e+01 0 0 1
840 2 4.9004204334344429e+01 -1.8612927670248407e+01 -3.2377706065597870e+01 -1 0 1
3565 1 4.9078361462534581e+01 -1.8507680263211363e+01 -3.3384009045908101e+01 0 0 1
4372 1 4.9290585170319581e+01 -2.0292653663095962e+01 -3.1906646142527777e+01 0 0 1
3024 2 5.3850329715383829e+01 -1.5446589317734091e+01 -3.3127893143352907e+01 0 0 1
502 1 5.4283968997829639e+01 -1.5641293004580586e+01 -3.2247961180196427e+01 -1 0 1
976 1 5.3896791808181412e+01 -1.6146189630757465e+01 -3.3789400098362009e+01 0 0 1
4846 1 7.3273338796398264e+01 -2.4671224632086535e+00 -3.5369490368947879e+01 0 0 1
5563 1 -3.0251605674366910e+01 1.0091480983845067e+01 -3.4557643764266302e+01 1 0 1
172 1 -2.3317727680991226e+01 6.7667053318099377e+00 -3.3165460164883569e+01 1 0 1
4518 2 -2.3458899726933765e+01 7.1851407138223635e+00 -3.2274942255058519e+01 1 0 1
2937 2 -1.5557865912994711e+01 8.7692154113921745e+00 -3.4409201154133136e+01 0 0 0
493 1 -1.5054219478265182e+01 8.9797105757184497e+00 -3.3581841989904497e+01 0 0 0
1561 1 -1.6480763595938825e+01 9.0908677552287500e+00 -3.4437013785367590e+01 0 0 0
495 2 -1.4315893332925576e+01 1.0012685270471415e+01 -3.1985742489314308e+01 0 0 0
1237 1 -2.2343231177616030e+01 -3.5743088943770374e+01 2.1676162979447113e+00 0 0 0
5340 2 -3.1030068740009220e+01 1.0733602242356213e+01 -3.4254984147465535e+01 1 0 1
3578 1 -3.1344345912258269e+01 1.1457151335361552e+01 -3.4811580334098785e+01 1 0 1
1530 2 -1.5331148994163591e+01 1.4339205052637318e+01 -3.4628439106631745e+01 0 0 0
2587 1 -1.5016924620018045e+01 1.2904599253688986e+01 -3.3464588564002575e+01 1 0 1
5873 1 -1.6166964489669105e+01 1.4740268938111988e+01 -3.4875850948257401e+01 0 0 0
2312 1 -1.4664240978256505e+01 1.0942123398929233e+01 -3.2130170208184126e+01 0 0 0
1759 1 -1.4539434855842298e+01 1.3163830940367902e+01 -3.1838841941068047e+01 0 0 0
372 2 -1.4988287684700111e+01 1.2529473229773757e+01 -3.2557863999392730e+01 0 0 0
602 1 -1.4516353793955112e+01 1.4856135429420874e+01 -3.4860428493283273e+01 0 0 1
3693 2 -1.2972462273586501e+01 1.6168862734034946e+01 -3.4521363514365049e+01 0 0 0
3710 1 -1.3557758081883325e+01 1.6781290690699031e+01 -3.5082511922873408e+01 0 0 0
821 1 -1.2213200834513387e+01 1.6566610585156901e+01 -3.4159018247096412e+01 0 0 0
1620 2 -5.8545914606212683e+00 1.6087424178157811e+01 -3.2720833183009688e+01 0 0 1
3299 1 -5.7161705073475808e+00 1.5204960417748524e+01 -3.3127255029569746e+01 0 0 0
2935 1 -5.0480741026010882e+00 1.6800462121696818e+01 -3.4024114806260883e+01 0 0 0
1203 2 -4.3860809822947537e+00 1.6987297511061541e+01 -3.4808814241090843e+01 0 0 0
3013 1 -3.5717443841041572e+00 1.7434453729506842e+01 -3.4236152706091040e+01 0 0 0
1840 1 3.1972109578785457e+01 1.7888181890075437e+01 -4.7493983914293274e+00 0 0 0
1436 1 -3.0168148653345526e+00 1.7898952223503777e+01 -3.2285595659704761e+01 0 0 0
681 2 -2.7893430237887173e+00 1.8161324002195720e+01 -3.3224576076685942e+01 0 0 0
2724 2 -9.3452021022129053e+00 -3.4851612963276146e+01 -3.0452462530124599e+01 0 1 0
